8851_R1-1_234.jpg,28017793,24.832414334255553
8853_R1-2_211.jpg,29931795,2.1334816484258416
8860_R2-1_208.jpg,29687655,20.958805387598243
8965_R2-2.jpg,23848555,25.615033757457127
8871_R2-1.jpg,28695882,14.105602464241398
8850_R3-2_233.jpg,30489294,14.636336989290287
8870_R3-2.jpg,26007135,23.56571904141179
8850_R2-2_237.jpg,28180423,19.035608595526224
8845_R3-1_192.jpg,31007865,28.31821722153236
8946_R1-2.jpg,28805359,0.1271424067266133
8954_R3-1.jpg,26496045,16.8273739606856
8973_R3-2.jpg,24185334,17.315533918980318
8868_R2-1.jpg,24417829,6.064647892189123
8961_R3-1.jpg,25605409,0.2055189980765521
8847_R1-2_243.jpg,30874735,28.730817174136543
8847_R3-2_245.jpg,32124628,0.5653280578683326
8969_R3-1.jpg,20582978,16.92975457023365
8860_R1-2_227.jpg,29826316,0.36309438297408414
8978_R2-1.jpg,23905694,1.441895335229281
8867_R1-2_221.jpg,30042006,37.39108755079059
8973_R2-1.jpg,25996774,0.21553301777689635
8980_R1-1.jpg,25407150,3.375943606291936
8846_R2-1_248.jpg,30730072,0.16986976724955916
8858_R2-1_204.jpg,30410606,36.54174873432883
8868_R3-1.jpg,24922380,15.072810272146915
8860_R3-2_201.jpg,29181662,28.29871434809157
8969_R3-2.jpg,21834681,12.701870518200732
8861_R3-1.jpg,27664753,16.27772587805507
8955_R2-2.jpg,28907006,19.63543869257321
8868_R1-2.jpg,24881888,4.2369234090304415
8871_R2-2.jpg,27653366,12.852404512563023
8851_R2-1.jpg,23986738,13.244926839774184
8861_R1-2_219.jpg,27063010,18.681194117782894
8870_R3-1.jpg,24804517,17.32113562380779
8878_R2-2.jpg,27238842,17.14154943159745
8860_R1-1_226.jpg,29114505,26.953321744574612
8858_R3-1_214.jpg,30489576,20.254303041436007
8878_R2-1.jpg,28650132,0.5567213203408237
8846_R2-2_249.jpg,30654963,15.056605202757279
8867_R1-1_220.jpg,31776242,17.666394908450886
8877_R1-1.jpg,24752312,2.8312866843594584
8948_R3-2_225.jpg,30565290,0.1368082091714214
8978_R1-2.jpg,27140868,10.322650830185708
8979_R3-1.jpg,26742504,10.168113316300051
8972_R3-2.jpg,23849880,0.2735939834974707
8965_R3-2.jpg,23105851,19.836388542387095
8951_R2-2.jpg,21406184,19.92312192753614
8951_R2-1.jpg,21558515,18.059379168812715
8850_R1-2_228.jpg,27902808,42.907535674010425
8853_R1-1_210.jpg,29780814,0.4428289192681345
8858_R3-2_215.jpg,30348206,50.171179220238656
8866_R3-2_213.jpg,27883945,29.41523729869202
8847_R1-1_242.jpg,30410297,0.7813182589884046
8868_R3-2.jpg,26237654,11.861880702066701
8973_R3-1.jpg,24467404,31.794243768571928
8851_R3-2_241.jpg,29543990,0.2698242576672474
8850_R1-1_229.jpg,29142376,17.40302992311506
8962_R3-2.jpg,27217878,0.3203229966285387
8860_R3-1_200.jpg,31040733,1.8564467162336127
8852_R1-1_194.jpg,27923405,26.667925402618057
8858_R2-2_205.jpg,30602053,44.530176384810524
8962_R3-1.jpg,28798125,18.824096732690208
8947_R2-2_207.jpg,28439558,16.605935550081686
8947_R2-2_203.jpg,29396778,0.563280787461364
8965_R3-1.jpg,25073062,15.976009910673993
8850_R3-1_232.jpg,31262600,11.007163056345991
8972_R2-2.jpg,26567014,0.13430886610166126
8971_R1-2.jpg,25205216,32.987634274564904
8852_R3-1_222.jpg,29779842,15.39325873585006
8978_R2-2.jpg,23642098,0.3507436492036998
8972_R2-1.jpg,24754614,0.8631146071612097
8847_R3-1_244.jpg,31817994,0.7153001869491472
8868_R1-1.jpg,25248244,22.449220998798733
8866_R3-1_212.jpg,27438459,36.966371215036695
8948_R3-1_224.jpg,29906762,26.94322882117838
8955_R2-1.jpg,28545443,13.060568251763273
8856_R2-1_238.jpg,30237627,16.10738342358472
8847_R2-2_247.jpg,31580838,2.5250450996143123
8861_R1-1_218.jpg,28228264,2.8956546365254456
8849_R1-2.jpg,29502412,14.001096305948582
8862_R3-1_198.jpg,30971917,19.615047278997963
8856_R2-2_239.jpg,30656828,14.025562272110143
8845_R2-1_216.jpg,31101853,26.49417419609854
8973_R2-2.jpg,26773448,0.9987386594736959
8852_R3-2_223.jpg,28677569,13.142764937536453
8971_R1-1.jpg,25639875,0.3416728378897019
8851_R3-1_240.jpg,30307749,0.35563498097532836
8873_R3-2.jpg,6474686,0.12838371767130755
8860_R2-2_209.jpg,29672124,0.3159323295789045
8961_R3-2.jpg,26723245,21.121765705537904
8845_R2-2_217.jpg,29491932,16.121062963609848
8877_R2-1.jpg,26844083,13.731645515553582
8868_R2-2.jpg,23964418,14.030376750558922
8945_R1-2.jpg,22495350,2.822685003233484
8877_R2-2.jpg,25608356,13.897632958232604
8972_R3-1.jpg,22166976,43.72576158099364
8946_R1-1.jpg,28963259,11.315950053294493
8861_R3-2.jpg,27142841,0.9031766777021863
8872_R2-2.jpg,26216108,6.882170783773722
8871_R3-1.jpg,25871039,1.474182963223472
8856_R3-2_231.jpg,31220156,18.141102311120363
8947_R2-1_202.jpg,28229477,4.022254764333237
8850_R2-1_236.jpg,29521387,29.848767439350315
8851_R2-2.jpg,23144412,0.5513200991177015
8849_R1-1.jpg,29751314,9.683443058911092
8871_R3-2.jpg,25948503,34.947545372411874
8979_R3-2.jpg,25373207,1.7012115540147645
8851_R1-2_235.jpg,26511098,26.140661243007926
8847_R2-1_246.jpg,32315882,27.168959156610374
8845_R3-2_193.jpg,30299264,0.17387730789797215
8978_R1-1.jpg,26094916,0.11763294535563414
8862_R3-2_199.jpg,30894220,0.05733339304546934
8877_R1-2.jpg,25079309,5.5550579700300915
8980_R1-2.jpg,24478513,4.30771268400586
8954_R3-2.jpg,25881940,11.068529158785985
8856_R3-1_230.jpg,31150912,24.524344476975468
8852_R1-2_195.jpg,30426999,21.77030661247938
8872_R2-1.jpg,26084749,4.240058612743734
